Date,Price
2000-01-31,97644.2582262981
2000-02-29,97755.63566498096
2000-03-31,97926.01427636744
2000-04-30,98321.477579258
2000-05-31,98838.25391553044
2000-06-30,99406.74686152911
2000-07-31,100017.78737030191
2000-08-31,100670.32884406972
2000-09-30,101326.55745190852
2000-10-31,102021.0793053584
2000-11-30,102777.78544822877
2000-12-31,103494.64114371994
2001-01-31,104024.29142242172
2001-02-28,104384.1590125986
2001-03-31,104784.33030964476
2001-04-30,105305.86913169512
2001-05-31,105930.76765034442
2001-06-30,106612.3066163172
2001-07-31,107306.6564091401
2001-08-31,107941.90481966226
2001-09-30,108548.37458743068
2001-10-31,109186.26832426792
2001-11-30,109867.3497272
2001-12-31,110561.498231703
2002-01-31,111186.0402597883
2002-02-28,111774.6936566281
2002-03-31,112279.24791837786
2002-04-30,112764.87994057276
2002-05-31,113272.2102406736
2002-06-30,113855.2428368342
2002-07-31,114487.23414259864
2002-08-31,115073.70884815276
2002-09-30,115677.15580970384
2002-10-31,116335.54192212054
2002-11-30,117019.56974660042
2002-12-31,117646.03088834514
2003-01-31,118175.24973371334
2003-02-28,118692.09273751032
2003-03-31,119188.4591383651
2003-04-30,119699.6725213858
2003-05-31,120272.03829285126
2003-06-30,120925.2940041963
2003-07-31,121607.73915122636
2003-08-31,122292.65446657612
2003-09-30,122969.01676996406
2003-10-31,123678.51471620552
2003-11-30,124344.01612237802
2003-12-31,125016.42774726271
2004-01-31,125607.9718165559
2004-02-29,126088.84864453616
2004-03-31,126455.56140729906
2004-04-30,126763.86697054873
2004-05-31,127183.19215553488
2004-06-30,127697.81314845552
2004-07-31,128338.120728686
2004-08-31,128921.07565168188
2004-09-30,129426.98951641504
2004-10-31,129896.51990031674
2004-11-30,130413.14926950648
2004-12-31,130975.95374644366
2005-01-31,131505.42787672998
2005-02-28,131981.85500389335
2005-03-31,132428.86217596696
2005-04-30,132890.88467399296
2005-05-31,133447.7764805533
2005-06-30,134045.94198375545
2005-07-31,134664.2009584458
2005-08-31,135273.92957904137
2005-09-30,135889.8820716407
2005-10-31,136540.23232099277
2005-11-30,137154.77115202948
2005-12-31,137736.68349548258
2006-01-31,138216.3584224774
2006-02-28,138637.37169199417
2006-03-31,139000.05761101827
2006-04-30,139357.3113748023
2006-05-31,139700.71478509496
2006-06-30,140053.7998329537
2006-07-31,140418.41485474526
2006-08-31,140754.27744865726
2006-09-30,141103.5371343803
2006-10-31,141482.86059596317
2006-11-30,141865.87101399057
2006-12-31,142180.20152744264
2007-01-31,142403.97675483426
2007-02-28,142580.39464713229
2007-03-31,142731.80760394988
2007-04-30,142831.92788364997
2007-05-31,142878.65707015657
2007-06-30,142872.1211937146
2007-07-31,142844.6112065454
2007-08-31,142789.45385650493
2007-09-30,142675.52253646174
2007-10-31,142498.41252493413
2007-11-30,142192.13611689385
2007-12-31,141851.66519398292
2008-01-31,141541.84134795802
2008-02-29,141396.35184216488
2008-03-31,141295.47652116898
2008-04-30,141053.66885798497
2008-05-31,140716.04955843766
2008-06-30,140290.70933139065
2008-07-31,139836.1222156275
2008-08-31,139335.23967499295
2008-09-30,138848.8381657506
2008-10-31,138417.71277049658
2008-11-30,137866.2667469177
2008-12-31,137272.00740692744
2009-01-31,136681.1893480988
2009-02-28,136240.1125256546
2009-03-31,135898.94311711998
2009-04-30,135570.72550667627
2009-05-31,135165.80370464755
2009-06-30,134620.8093435062
2009-07-31,133999.65826388344
2009-08-31,133451.0347099
2009-09-30,132945.5481768274
2009-10-31,132555.117783015
2009-11-30,132424.5758358584
2009-12-31,132508.50213869024
2010-01-31,132545.40552846726
2010-02-28,132384.6464120408
2010-03-31,132338.405391068
2010-04-30,132511.11213374697
2010-05-31,132713.6201553676
2010-06-30,132619.7557525064
2010-07-31,132233.81375087952
2010-08-31,131624.95566484926
2010-09-30,130870.72606525091
2010-10-31,130019.70532622794
2010-11-30,129134.61667164524
2010-12-31,128281.4094397448
2011-01-31,127515.42086813452
2011-02-28,126842.3885906818
2011-03-31,126116.35041684784
2011-04-30,125364.57171399482
2011-05-31,124621.3668363971
2011-06-30,123996.00707020464
2011-07-31,123498.8920954325
2011-08-31,123002.58215125208
2011-09-30,122590.28255047632
2011-10-31,122099.79392358684
2011-11-30,121676.1113707985
2011-12-31,121204.45458614404
2012-01-31,120863.9935826396
2012-02-29,120708.0378025946
2012-03-31,120777.16498806213
2012-04-30,121094.70315810274
2012-05-31,121629.43250812092
2012-06-30,122211.3609444268
2012-07-31,122778.55709386324
2012-08-31,123119.92115587466
2012-09-30,123481.09162191449
2012-10-31,123577.4067973204
2012-11-30,123554.74849633226
2012-12-31,123501.00713199812
2013-01-31,123485.04422258056
2013-02-28,123560.16282680864
2013-03-31,123662.16549745058
2013-04-30,123956.1582652852
2013-05-31,124385.94780676631
2013-06-30,124990.16357541636
2013-07-31,125655.09680474528
2013-08-31,126528.86952115974
2013-09-30,127273.08962669603
2013-10-31,127985.18336823558
2013-11-30,128231.11510462592
2013-12-31,128261.10110306084
2014-01-31,128171.5819293377
2014-02-28,128164.93338051748
2014-03-31,128255.42546011251
2014-04-30,128498.79128892603
2014-05-31,129042.4064416291
2014-06-30,129752.02676613268
2014-07-31,130528.59473051944
2014-08-31,131159.94158790237
2014-09-30,131549.7774426453
2014-10-31,131633.39305656194
2014-11-30,131738.29469333158
2014-12-31,132033.719727807
2015-01-31,132407.37253161194
2015-02-28,132657.47181083445
2015-03-31,132968.2896926837
2015-04-30,133470.17655538107
2015-05-31,134175.07799962218
2015-06-30,134832.8619988642
2015-07-31,135564.60472925022
2015-08-31,136362.68673595382
2015-09-30,137197.7214028741
2015-10-31,138008.6775903015
2015-11-30,138629.3378561285
2015-12-31,139355.11029724873
2016-01-31,140182.95909211645
2016-02-29,141030.13250544903
2016-03-31,141483.4904665771
2016-04-30,141754.76924271954
2016-05-31,142117.5986129297
2016-06-30,142706.00594581172
2016-07-31,143185.28059305853
2016-08-31,143550.44691467055
2016-09-30,143956.85191239297
2016-10-31,144580.22997579988
2016-11-30,145408.19630806718
2016-12-31,146291.91791952992
2017-01-31,147159.74529376865
2017-02-28,148049.23981263957
2017-03-31,148902.33342406835
2017-04-30,149728.96076771631
2017-05-31,150347.68749545122
2017-06-30,150878.02865731393
2017-07-31,151317.7864976465
2017-08-31,151743.6423385945
2017-09-30,152266.94904139926
2017-10-31,152895.89402998894
2017-11-30,153619.68249442146
2017-12-31,154314.53714037294
2018-01-31,155072.0617956511
2018-02-28,155964.9230524705
2018-03-31,157169.53094781123
2018-04-30,158306.73579827903
2018-05-31,159244.16189211642
2018-06-30,159700.34584977667
2018-07-31,160080.59136928947
2018-08-31,160493.16766333763
2018-09-30,161137.51449382553
2018-10-31,161671.5456391569
2018-11-30,162323.2675581293
2018-12-31,162848.51639347695
2019-01-31,163601.13484320024
2019-02-28,164484.87980894276
2019-03-31,165595.89965185724
2019-04-30,166588.63836929013
2019-05-31,167291.03494577404
2019-06-30,167874.34961866165
2019-07-31,168290.10117376896
2019-08-31,168636.02996499112
2019-09-30,168772.43427349775
2019-10-31,169267.2956935046
2019-11-30,170043.81541281796
2019-12-31,171069.3467564023
2020-01-31,172083.62056428645
2020-02-29,173206.6891809732
2020-03-31,174464.63879317904
2020-04-30,175604.48473999902
2020-05-31,176368.07185595468
2020-06-30,176792.9416267794
2020-07-31,177590.32648139307
2020-08-31,179082.84575743112
2020-09-30,181601.8664994269
2020-10-31,184448.2778605386
2020-11-30,187481.94192538664
2020-12-31,190072.44604721537
2021-01-31,192311.5514996185
2021-02-28,194646.8516905954
2021-03-31,197415.5379407133
2021-04-30,200702.9803828825
2021-05-31,204161.824061265
2021-06-30,207501.881571308
2021-07-31,209900.0981682728
2021-08-31,211097.53676877043
2021-09-30,211304.88629943613
2021-10-31,211761.99410060892
2021-11-30,212968.12786881343
2021-12-31,214813.1269328034
2022-01-31,217702.2426596334
2022-02-28,221427.13311649236
2022-03-31,225837.3284259993
2022-04-30,230001.4190139196
2022-05-31,233355.48411285217
2022-06-30,236229.076732586
2022-07-31,237791.07348176025
2022-08-31,238099.86636353447
2022-09-30,237211.9730657245
2022-10-31,236424.14086435272
2022-11-30,235939.0870150713
2022-12-31,235718.4819732288
2023-01-31,235313.8991197118
2023-02-28,235189.4617268149
2023-03-31,235733.10509746245
2023-04-30,237298.10141490717
2023-05-31,239251.60547697215
2023-06-30,241176.9143969049
2023-07-31,242647.5377363034
2023-08-31,243941.87234971597
2023-09-30,244891.89081299823
2023-10-31,245484.460057262
2023-11-30,245680.8587450242
2023-12-31,245725.2498612894
2024-01-31,245912.11645536544
2024-02-29,246605.26198096975
2024-03-31,247782.2098078079
2024-04-30,249223.04125536548
